episode,duration
0,9
1,19
2,37
3,19
4,42
5,19
6,50
7,50
8,61
9,50
10,50
11,50
12,50
13,50
14,50
15,50
16,50
17,50
18,50
19,50
20,50
21,50
22,50
23,50
24,56
25,50
26,50
27,50
28,50
29,50
30,50
31,50
32,50
33,50
34,50
35,50
36,50
37,50
38,50
39,50
40,50
41,50
42,50
43,50
44,50
45,50
46,50
47,50
48,50
49,50
50,50
51,50
52,19
53,19
54,19
55,50
56,50
57,50
58,50
59,50
60,50
61,50
62,50
63,50
64,50
65,50
66,51
67,50
68,50
69,50
70,50
71,19
72,19
73,50
74,50
75,50
76,50
77,50
78,50
79,50
80,50
81,19
82,19
83,50
84,50
85,50
86,50
87,50
88,50
89,50
90,19
91,50
92,50
93,50
94,50
95,50
96,50
97,50
98,50
99,50
100,50
101,50
102,50
103,50
104,50
105,50
106,50
107,50
108,50
109,50
110,50
111,50
112,50
113,50
114,50
115,50
116,35
117,19
118,19
119,19
120,19
121,19
122,19
123,50
124,50
125,50
126,50
127,50
128,50
129,50
130,50
131,50
132,50
133,50
134,50
135,50
136,50
137,50
138,50
139,50
140,50
141,50
142,50
143,50
144,50
145,50
146,50
147,50
148,50
149,50
150,50
151,50
152,50
153,50
154,50
155,50
156,50
157,50
158,50
159,50
160,50
161,50
162,50
163,50
164,50
165,50
166,50
167,50
168,50
169,50
170,50
171,58
172,50
173,50
174,50
175,50
176,50
177,50
178,50
179,50
180,50
181,50
182,50
183,50
184,50
185,50
186,50
187,50
188,50
189,50
190,50
191,50
192,50
193,50
194,50
195,50
196,50
197,50
198,50
199,50
200,50
201,50
202,50
203,50
204,50
205,50
206,50
207,50
208,50
209,50
210,50
211,50
212,50
213,50
214,50
215,19
216,50
217,50
218,50
219,50
220,19
221,50
222,50
223,50
224,50
225,50
226,50
227,50
228,50
229,50
230,50
231,50
232,50
233,50
234,50
235,50
236,50
237,50
238,50
239,50
240,50
241,50
242,50
243,19
244,19
245,19
246,19
247,19
248,19
249,19
250,19
251,19
252,19
253,19
254,19
255,19
256,59
257,50
258,50
259,50
260,50
261,50
262,50
263,50
264,50
265,50
266,50
267,50
268,50
269,50
270,50
271,50
272,50
273,50
274,50
275,50
276,50
277,50
278,50
279,50
280,50
281,54
282,50
283,50
284,50
285,19
286,50
287,50
288,50
289,50
290,50
291,50
292,50
293,50
294,50
295,50
296,50
297,50
298,50
299,50
300,19
301,50
302,50
303,58
304,50
305,50
306,50
307,50
308,50
309,50
310,50
311,50
312,50
313,50
314,50
315,50
316,50
317,50
318,55
319,50
320,50
321,50
322,50
323,50
324,50
325,50
326,50
327,50
328,50
329,50
330,50
331,50
332,50
333,50
334,50
335,50
336,50
337,50
338,51
339,50
340,50
341,50
342,50
343,50
344,50
345,50
346,50
347,50
348,50
349,50
350,50
351,50
352,50
353,50
354,50
355,50
356,50
357,50
358,50
359,19
360,50
361,50
362,50
363,50
364,50
365,50
366,50
367,50
368,50
369,50
370,50
371,50
372,50
373,50
374,50
375,50
376,50
377,50
378,50
379,50
380,50
381,50
382,50
383,50
384,50
385,50
386,50
387,50
388,50
389,50
390,50
391,50
392,19
393,50
394,50
395,50
396,50
397,50
398,50
399,50
400,50
401,50
402,50
403,50
404,50
405,50
406,50
407,50
408,50
409,50
410,50
411,50
412,50
413,50
414,50
415,50
416,50
417,50
418,50
419,50
420,50
421,50
422,50
423,50
424,50
425,50
